ActivityDate,ActivityName,ElapsedTime,MovingTime,Distance,MaxSpeed,ElevationGain,Class
"Mar 27, 2018, 3:21:00 PM","600m, 2x300m, 4x150m",1382,1085,3857.399902,9,0,2
"Mar 27, 2018, 3:57:58 PM",Cool down,1290,1171,4246,4.900000095,19.20000076,0
"Mar 28, 2018, 2:21:44 PM",Recovery ,3039,2989,11292.40039,4.5,20.84000015,0
"Mar 29, 2018, 2:40:31 PM",Warm uo,962,962,3358.100098,4.300000191,8.520000458,0
"Mar 29, 2018, 3:27:07 PM","10x100m, 200m jog ",832,832,2860.899902,9.100000381,0,2
"Mar 29, 2018, 3:46:10 PM",Preparing for Saturday ,1533,1491,5045.799805,4.199999809,21.04000092,0
"Mar 30, 2018, 2:43:19 PM",Pre meet,3397,3135,11407.2998,4.5,95.5,0
"Mar 31, 2018, 7:53:42 PM",Warm up for the 800,996,913,3255.899902,4.699999809,8.579999924,0
"Mar 31, 2018, 8:55:56 PM",Cooldown/ warm up or the 4x400,1014,970,3234.300049,3.900000095,18.43666649,0
"Mar 31, 2018, 9:50:32 PM",Shakeout before 4x400m,496,495,1630.900024,3.799999952,4.239999771,0
"Mar 31, 2018, 10:43:55 PM",Afternoon Run,1115,1003,3631.899902,4.599999905,19.14333344,0
"Apr 1, 2018, 5:14:12 PM",Easter shakeout ,2704,2601,9665.299805,4.800000191,88.41999817,0
"Apr 2, 2018, 1:49:29 PM",D-run @ horse trails ,3763,3558,13180.7998,4.599999905,113.0090485,0
"Apr 3, 2018, 2:05:26 PM",Warm up,1076,947,3258,4.199999809,8.56000042,0
"Apr 3, 2018, 2:48:27 PM",2x(3x300m) 45s rest ,921,812,3119.199951,9.399999619,0,2
"Apr 3, 2018, 3:15:47 PM",Cooldown ,1573,1536,5162.600098,4.199999809,24.00333405,0
"Apr 4, 2018, 2:05:21 PM",Recovery run + 200s,3422,3164,11335.09961,9.199999809,78.90000153,0
"Apr 5, 2018, 1:52:17 PM",Morning Run,2810,2626,9709.299805,4.800000191,52.59999847,0
"Apr 7, 2018, 2:01:42 AM",Evening Run,1089,979,3411.199951,5,9.180000305,0
"Apr 7, 2018, 3:13:27 AM",Evening Run,3328,2122,7242,5.699999809,56.6866684,0
"Apr 7, 2018, 3:49:08 PM",Recovery + 8x100m,3757,3516,13115.2998,8,80.58000183,2
"Apr 9, 2018, 2:03:39 PM",Morning Run,969,969,3377.899902,4.5,8.5,0
"Apr 9, 2018, 2:50:49 PM",Morning Run,1135,966,3063.5,8.100000381,0,2
"Apr 9, 2018, 3:23:50 PM",Morning Run,1518,1510,4867.299805,3.799999952,23.97999954,0
"Apr 10, 2018, 1:53:37 PM",Morning Run,2945,2635,9711.400391,4.5,84.76000214,0
"Apr 11, 2018, 2:05:48 PM",Morning Run,906,906,3373.699951,4.400000095,8.539999962,0
"Apr 11, 2018, 2:46:01 PM",Morning Run,1269,874,2864.399902,8.600000381,0,2
"Apr 11, 2018, 3:12:10 PM",Morning Run,1476,1399,4850.799805,4.199999809,24.05999947,0
"Apr 12, 2018, 2:04:41 PM",Morning Run,2479,2197,8125.200195,5,55.7733345,0
"Apr 14, 2018, 1:47:34 AM",Evening Run,1073,959,3526.699951,5.400000095,29.42000008,0
"Apr 14, 2018, 3:03:06 AM",Long cooldown ,2882,2641,8979.299805,4.900000095,81.72333527,0
"Apr 14, 2018, 2:06:03 PM",Morning Run,3565,3496,12911.7998,4.800000191,130.8000031,0
"Apr 15, 2018, 4:09:25 PM",Morning Run,1904,1766,6464.200195,4.800000191,77.98000336,0
"Apr 16, 2018, 2:05:58 PM",Morning Run,962,953,3371,4.800000191,8.460000038,0
"Apr 16, 2018, 2:51:27 PM",Morning Run,900,799,2763.399902,8.100000381,0,2
"Apr 16, 2018, 3:16:38 PM",Morning Run,1680,1540,5200.299805,4.400000095,23.7966671,0
"Apr 17, 2018, 1:52:03 PM",Morning Run,3238,2987,11281.7998,4.5,20.44000053,0
"Apr 18, 2018, 2:12:45 PM",Morning Run,3007,2701,9697.900391,4.199999809,77.66000366,0
"Apr 19, 2018, 10:05:01 PM",Afternoon Run,1083,1002,3476.800049,4.599999905,5.260000229,0
"Apr 19, 2018, 11:29:16 PM",Afternoon Run,1412,1205,4071.5,4.699999809,2.960000038,0
"Apr 20, 2018, 2:25:17 PM",Morning Run,1138,961,3633.899902,4.400000095,20.20000076,0
"Apr 20, 2018, 4:09:50 PM",Morning Run,2806,2806,9524.200195,4.5,49.22000122,0
"Apr 21, 2018, 3:17:31 PM",Morning Run,4614,4123,16130.7998,5.300000191,174.6300049,0
"Apr 22, 2018, 10:26:07 PM",Afternoon Run,1893,1699,6455.600098,4.599999905,23.79999924,0
"Apr 23, 2018, 1:52:11 PM",Morning Run,3218,3085,11431,4.599999905,110.7399979,0
"Apr 24, 2018, 2:10:29 PM",Morning Run,1204,952,3400.300049,4.699999809,8.539999962,0
"Apr 24, 2018, 2:56:31 PM",Morning Run,1484,1225,3360.600098,9.100000381,0,2
"Apr 24, 2018, 3:38:25 PM",Morning Run,1105,1009,3225.699951,4,18.79999924,0
"Apr 26, 2018, 2:10:48 PM",Morning Run,983,983,3385.699951,4.800000191,7.840000153,0
"Apr 26, 2018, 2:55:19 PM",Morning Run,711,711,2634.600098,8.899999619,0,2
"Apr 26, 2018, 3:19:41 PM",Morning Run,1347,1200,4257.299805,4.199999809,21.44000053,0
"Apr 27, 2018, 3:21:52 PM",Morning Run,2368,2190,8079,5.300000191,59.06000137,0
"Apr 28, 2018, 6:50:13 PM",Lunch Run,968,960,3365.600098,4.400000095,28.42000008,0
"Apr 28, 2018, 7:55:45 PM",Lunch Run,1201,1106,3876.399902,4.300000191,25.21999931,0
"Apr 28, 2018, 11:14:48 PM",Afternoon Run,631,631,2276.300049,4.199999809,22.71999931,0
"Apr 29, 2018, 12:22:59 AM",Afternoon Run,2327,2238,7756.799805,4.099999905,34.04000092,0
"Apr 30, 2018, 1:51:32 PM",Morning Run,3375,3101,11319.40039,5.400000095,103.0995255,0
"May 1, 2018, 2:09:02 PM",Morning Run,950,950,3310.899902,4.300000191,8.520000458,0
"May 1, 2018, 2:50:45 PM",Morning Run,689,565,1997.599976,8.600000381,0,2
"May 1, 2018, 3:17:21 PM",Morning Run,1085,1031,3418.100098,4.599999905,19.45999908,0
"May 2, 2018, 1:54:02 PM",Morning Run,3065,2651,9674.700195,4.400000095,54.57666779,0
"May 3, 2018, 2:03:55 PM",Morning Run,953,953,3353.699951,4.800000191,8.5,0
"May 3, 2018, 2:49:28 PM",Morning Run,1319,797,2655.5,10.89999962,0,2
"May 3, 2018, 3:18:47 PM",Morning Run,1035,932,3253.100098,4.099999905,18.93666649,0
"May 4, 2018, 2:38:03 PM",Morning Run,1915,1801,6695.100098,4.599999905,63.61999893,0
"May 6, 2018, 12:43:16 AM",Afternoon Run,960,871,3287.199951,4.300000191,8.520000458,0
"May 6, 2018, 1:43:14 AM",Evening Run,1970,1870,6496.799805,5.099999905,30.34000015,0
"May 7, 2018, 2:19:37 PM",Morning Run,2750,2553,9663.599609,4.400000095,84.68000031,0
"May 8, 2018, 2:25:50 PM",Morning Run,894,894,3228.800049,4.199999809,8.520000458,0
"May 8, 2018, 3:02:32 PM",Morning Run,264,177,1045.400024,8.699999809,0,2
"May 8, 2018, 3:17:54 PM",Morning Run,956,905,3275.699951,4.400000095,18.07999992,0
"May 9, 2018, 2:24:02 PM",Morning Run,2656,2575,9676,4.400000095,17.73999977,0
"May 10, 2018, 2:40:10 PM",Morning Run,2442,2217,8172,4.800000191,56,0
"May 11, 2018, 11:02:59 PM",Afternoon Run,1252,1245,4524.700195,4.5,23.24571419,0
"May 12, 2018, 12:26:43 AM",Afternoon Run,1172,941,3241.699951,4.400000095,6.541666508,0
"May 28, 2018, 6:27:53 PM",First day!,1932,1789,6450,5.199999809,78.23999786,0
"May 30, 2018, 12:56:34 AM",Afternoon Run,2213,2192,8075.899902,4.5,48.61999893,0
"May 30, 2018, 5:31:48 PM",I slept for 12 hours last night...,1891,1891,6752.299805,4.5,72.41999817,0
"Jun 1, 2018, 12:06:20 AM",Afternoon Run,2726,2608,9679.599609,5.300000191,53.88000107,0
"Jun 1, 2018, 4:06:38 PM",Morning Run,3239,3156,11283.7998,4.400000095,90.33333588,0
"Jun 3, 2018, 1:28:54 PM",Week 1 long run ,3613,3541,12891.59961,4.300000191,100.5833359,0
"Jun 5, 2018, 3:53:50 PM","Why wake up at 5am to run, when you can run in the heat ",2941,2703,9685.200195,4.199999809,44.02000046,0
"Jun 7, 2018, 4:26:14 AM",Finally home,1850,1822,6450,4.900000095,43.79999924,0
"Jun 7, 2018, 6:06:16 PM",Lunch Run,3102,3084,11273.2002,4.300000191,88.50666809,0
"Jun 8, 2018, 3:32:46 PM",Train with what you got to get what you don’t ,2683,2642,9673.700195,4.400000095,94.12000275,0
"Jun 9, 2018, 3:11:21 PM","“Keep it up, looking smooth” - biker who made my run less lonely ",4322,4012,14564.5,4.400000095,170.4199982,0
"Jun 10, 2018, 1:52:30 PM",2 weeks down ,1870,1773,6452.600098,4.199999809,34.81999969,0
"Jun 11, 2018, 5:32:54 PM",Easy 7 plus some hill strides ,3794,3079,11272,6.599999905,82.30999756,0
"Jun 13, 2018, 3:40:33 AM",Evening Run,3303,3230,11276,4,69.90000153,0
"Jun 14, 2018, 1:56:47 AM",Hi tebbe :),2318,2073,8061.700195,5.199999809,51.45666504,0
"Jun 15, 2018, 2:52:01 AM",Evening Run,3691,3229,11719.09961,7.599999905,89.1866684,0
"Jun 15, 2018, 2:57:58 PM",Morning Run,3796,3140,11447.7002,6.5,94.9466629,0
"Jun 16, 2018, 3:08:55 PM",Long run with the guys ,4774,4655,17716.09961,4.699999809,192.3000031,1
"Jun 17, 2018, 5:47:09 PM",Mexico with the dub,1782,1729,6468.100098,4.300000191,34.77999878,0
"Jun 18, 2018, 1:10:42 PM",1st day of summer school 🙃,3876,3622,12885.2998,4.5,108.7566681,0
"Jun 19, 2018, 1:59:51 PM",Saw Jigga out there ,3958,3499,12894.09961,4.599999905,104.0725021,0
"Jun 21, 2018, 2:17:33 AM",Greatest Of All Time ,2764,2604,9673.400391,4.400000095,42.95999908,0
"Jun 21, 2018, 7:30:43 PM",Ranch market or green river on Saturday?,3751,3467,12885.2998,4.900000095,43.97999954,0
"Jun 22, 2018, 3:35:38 PM",Titans on the run ,3794,3522,12887.90039,6.099999905,102.3133316,0
"Jun 23, 2018, 5:07:37 PM","Thought I found a good trail, but it sucked ",5728,5421,19516,4.400000095,154.3533325,1
"Jun 24, 2018, 11:59:50 PM",EZ sunday,2419,2203,8059.399902,4.900000095,89.73999786,0
"Jun 25, 2018, 12:37:29 PM",Actually showed up today,4704,4069,14664.90039,5.800000191,183.1833344,0
"Jun 26, 2018, 2:10:25 PM",Sam: I’m over it ,4096,3882,14528.40039,5,122.5100021,0
"Jun 27, 2018, 12:39:26 PM",Slow and steady ,3848,3169,11482.2998,5.900000095,110.0899963,0
"Jun 28, 2018, 2:17:07 PM","Run good, eat good, live good ",4045,3834,14498.90039,4.599999905,151.7166595,0
"Jun 29, 2018, 2:12:36 PM",Run flatter than David’s chest ,3969,3873,14514,4.400000095,27.04000092,0
"Jun 30, 2018, 2:09:52 PM",Those who can’t give up anything can’t change anything -Armin,5755,5560,21096.40039,4.900000095,176.8999939,1
"Jul 1, 2018, 2:07:53 PM",Always striving and prospering ,2297,2205,8075.899902,4.300000191,48.08000183,0
"Jul 2, 2018, 12:38:27 PM",You know just takin’ it slow ,5140,4413,16454.80078,6.300000191,60.43999863,0
"Jul 3, 2018, 2:27:06 PM","Don’t count the miles, make the miles count ",4735,4368,16177.2998,4.699999809,201.3000031,0
"Jul 4, 2018, 3:35:58 PM",How bad do we want this title? ,4273,3511,13357.40039,6.699999809,123.1166687,0
"Jul 5, 2018, 1:37:06 PM",Crammed in some time ,5376,4524,16521.09961,6.599999905,59.59999847,0
"Jul 7, 2018, 3:15:45 PM",Morning Run,4433,4074,15292.2998,4.900000095,100.6200027,0
"Jul 8, 2018, 1:51:47 PM",Morning Run,2804,2683,9678.799805,4.699999809,101.8833313,0
"Jul 9, 2018, 12:30:00 PM",3 more weeks of school 😩,5153,4531,16620.40039,6.199999809,60.58000183,0
"Jul 10, 2018, 1:54:12 PM",Warmup ,918,918,3269.300049,4.199999809,4.832499981,0
"Jul 10, 2018, 2:25:33 PM",Steady with the crew ,2835,2835,12884.2998,6,16.20000076,2
"Jul 10, 2018, 3:17:10 PM",Cooldown ,1098,945,3234.300049,3.900000095,6.360000134,0
"Jul 11, 2018, 12:30:54 PM",Sore ,4635,3685,13386.7998,6.900000095,118.003334,0
"Jul 12, 2018, 1:56:12 PM",:),4256,4179,16106.7002,5.099999905,289.0966797,0
"Jul 13, 2018, 1:38:09 PM",Moments of weakness cannot define your strengths ,5179,4540,16318.7998,4,243.793335,0
"Jul 14, 2018, 1:37:46 PM",We seen it all ,6334,6163,24159.09961,5.400000095,327.9100037,1
"Jul 16, 2018, 12:52:48 PM",Only looking for attention ,4539,4357,16118.09961,4.699999809,95.3833313,0
"Jul 17, 2018, 1:51:51 PM",Warm up,959,955,3228.399902,3.900000095,10.53999996,0
"Jul 17, 2018, 2:25:24 PM",“Steady state not pick it up at the end state”,2846,2844,12892.90039,5.800000191,22.18285751,2
"Jul 17, 2018, 3:16:13 PM",Cooldown ,1041,942,3229.699951,4.199999809,7.823333263,0
"Jul 18, 2018, 12:30:13 PM",So beat ,3832,3674,12892.40039,4,45.56571579,0
"Jul 19, 2018, 2:03:11 PM",Spotted 2 more titans ,5163,4410,16509.5,7.099999905,184.636673,0
"Jul 20, 2018, 2:29:51 PM",Fun when you don’t know where you’re running ,4522,4368,16118.09961,4.599999905,162.0899963,0
"Jul 21, 2018, 1:52:04 PM","Don’t count your days, make your days count ",6936,6285,24157.5,5.099999905,274.4028625,1
"Jul 23, 2018, 12:33:35 AM",Dealing with life and it’s highs and lows ,2689,2608,9673.599609,5.199999809,46.11714172,0
"Jul 23, 2018, 12:27:48 PM",Home stretch ,5301,4415,16117.90039,6.300000191,130.6085663,0
"Jul 24, 2018, 1:52:23 PM",Warmup,922,922,3237.5,4.199999809,2.420000076,0
"Jul 24, 2018, 2:24:32 PM",8 mo miles ,2820,2820,12896.2002,6.400000095,22.23999977,2
"Jul 24, 2018, 3:15:44 PM",Hot cooldown ,993,911,3235.699951,4.800000191,6.603333473,0
"Jul 26, 2018, 1:10:49 PM",Warmup,1053,945,3253.399902,3.900000095,14.03999996,0
"Jul 26, 2018, 1:50:07 PM",Speed play!,2883,2883,12538.7998,5.699999809,128.2885742,2
"Jul 26, 2018, 2:42:51 PM",Cooldown ,596,596,2158.800049,4.300000191,21.81999969,0
"Jul 27, 2018, 1:18:13 PM",Better than yesterday ,4828,4585,16177.2998,4.599999905,202.6176147,0
"Jul 28, 2018, 1:08:52 PM",Mobbing ,6290,6118,24172.5,5.199999809,212.6666718,1
"Jul 29, 2018, 1:15:41 PM",Back to fully,3019,2837,10003.5,4.199999809,129.0390472,0
"Jul 30, 2018, 2:58:54 PM",Now back to fully ,5010,4379,16582.09961,6.699999809,133.1000061,0
"Jul 31, 2018, 1:38:07 PM",WU,946,943,3225,4.099999905,10.60000038,0
"Jul 31, 2018, 2:11:46 PM",That’s more like it ,2805,2800,12892.2002,5.800000191,26.23333359,2
"Jul 31, 2018, 3:02:17 PM",CD,1012,934,3243.100098,4.199999809,12.61999989,0
"Aug 2, 2018, 1:36:05 PM",Warm up,1030,942,3271.100098,4,13.84000015,0
"Aug 2, 2018, 2:16:37 PM",Fartlek ,2294,2294,9850.200195,6.699999809,108.0766678,2
"Aug 2, 2018, 3:00:39 PM",Cool down ,869,793,2749.800049,4,29.5,0
"Aug 3, 2018, 1:19:34 PM",Ouch ,4569,4308,16104.09961,4.599999905,50.34000015,0
"Aug 4, 2018, 1:51:16 PM",Flagstaff is so pretty ,7161,6878,26565.59961,5.099999905,254.4233398,1
"Aug 5, 2018, 2:05:19 PM",Eazy & sleazy ,4025,3704,12891.59961,4.400000095,155.5500031,0
"Aug 6, 2018, 2:17:59 PM",Didn’t wanna wake up ,4550,4546,16107.5,4.699999809,153.8399963,0
"Aug 7, 2018, 1:41:38 PM",Warmup,960,960,3234,4.400000095,6.519999981,0
"Aug 7, 2018, 2:25:53 PM",Steady state ,2845,2842,12890,5.900000095,24.52000046,2
"Aug 7, 2018, 3:17:12 PM",Cooldown,1165,914,3228.199951,4.300000191,2.640000105,0
"Aug 8, 2018, 2:34:05 PM",What are we doing?,4026,3572,12888.59961,4.300000191,43.84000015,0
"Aug 9, 2018, 1:35:12 PM",Warmup ,1048,876,3275.100098,4.599999905,16.12000084,0
"Aug 9, 2018, 2:11:06 PM",Long speed play ,2887,2887,12350,7.199999809,127.0199966,2
"Aug 9, 2018, 3:03:06 PM",Cool down ,746,669,2326.600098,4.099999905,29.34000015,0
"Aug 10, 2018, 2:10:38 PM",Dark skin of a summer shade ,5255,4408,16257,5.900000095,88.94000244,0
"Aug 11, 2018, 1:37:07 PM",Expect nothing from your running,6677,6259,24168.30078,5.800000191,319.4666748,1
"Aug 14, 2018, 1:38:12 PM",Wu ,1172,908,3224.399902,4.400000095,10.53999996,0
"Aug 14, 2018, 2:15:03 PM","Rest In Peace my legs, tonight we take it faster ",2759,2759,12886.2002,6.5,24.37999916,2
"Aug 14, 2018, 3:05:31 PM",Cd,1063,948,3228,4.099999905,7.079999924,0
"Aug 15, 2018, 11:56:43 PM",Camp day 1,3408,3338,12065.2002,4.599999905,126.2409515,0
"Aug 16, 2018, 2:18:07 PM",Camp day 2,6269,5458,15794.09961,4.699999809,503.1199951,0
"Aug 17, 2018, 2:12:13 PM",Camp day 3,4061,3803,12284.09961,4.699999809,195.0533295,0
"Aug 18, 2018, 1:57:48 PM",Camp day 4,8179,6042,20961,6.300000191,747.4666748,1
"Aug 19, 2018, 2:06:16 PM",Camp day 5,2328,2268,8216,4.599999905,75.70666504,0
"Aug 20, 2018, 1:51:20 PM",Everything hurts,3943,3546,12887.2998,4.300000191,109.7233353,0
"Aug 21, 2018, 2:08:53 PM",Warm up,1041,932,3255.300049,4,15.73999977,0
"Aug 21, 2018, 2:47:32 PM",First Fartlek with coach looking at us,2583,2583,11759.2998,6.099999905,117.8600006,2
"Aug 21, 2018, 3:33:53 PM",Cool down ,871,829,2786.699951,4.199999809,30.52000046,0
"Aug 22, 2018, 1:48:43 PM",Wrecked ,3985,3676,12961.40039,5.099999905,75.94000244,0
"Aug 23, 2018, 1:42:48 PM",Morning Run,1045,940,3261.800049,4,6.099999905,0
"Aug 23, 2018, 2:18:24 PM",STEADY STATE BBY ,2730,2730,12892.09961,6.599999905,16.78000069,2
"Aug 23, 2018, 3:08:48 PM",Morning Run,991,896,3242.300049,4.300000191,9.710000038,0
"Aug 24, 2018, 1:56:30 PM",Blister keeps popping ,4457,4370,16104.7002,4.699999809,171.2914276,0
"Aug 25, 2018, 2:18:37 PM",Warm up,1036,1036,3601.800049,4,4.179999828,0
"Aug 25, 2018, 3:03:17 PM",Time trial 5k ,953,953,5021.899902,7.699999809,10.34666634,2
"Aug 25, 2018, 3:41:19 PM",Cool down ,2128,2101,6817.5,4,31.57999992,0
"Aug 26, 2018, 9:33:22 PM",Nice recovery ,2930,2759,9709.099609,4.199999809,90.34333038,0
"Aug 27, 2018, 1:50:34 PM",Welcome to fall 2018,4774,4518,16129.7002,4.800000191,263.7000122,0
"Aug 28, 2018, 1:49:57 PM",Warmup ,1060,949,3269.699951,4,15.89999962,0
"Aug 28, 2018, 2:28:11 PM",Long fartlek: 7min breakdown ,2495,2495,11401.7002,6.599999905,119.4300003,2
"Aug 28, 2018, 3:10:15 PM",Cooldown,1221,1006,3222.100098,3.799999952,33.43999863,0
"Aug 29, 2018, 1:51:30 PM",Recovery with the angels ,3994,3596,12902.2002,4.400000095,27.2033329,0
"Aug 30, 2018, 1:54:32 PM",Warm up,961,961,3232.899902,4.099999905,6.639999866,0
"Aug 30, 2018, 2:31:01 PM","Broken up steady state 4x2mile, 1min break",2923,2923,13451.09961,6.599999905,20.52000046,2
"Aug 30, 2018, 3:22:31 PM",Cooldown,1052,884,3178.699951,4.5,10.56000042,0
"Aug 31, 2018, 1:55:32 PM",Course preview,3799,3631,12885.2002,4.5,85.68000031,0
"Sep 1, 2018, 2:52:21 PM",Warm up,1525,1097,3805.199951,4.099999905,18.51666641,0
"Sep 1, 2018, 3:39:12 PM",Mark covert 8k ,1561,1554,8077.399902,7.699999809,62.69666672,2
"Sep 1, 2018, 4:20:25 PM",Cool down,2443,2128,6563.600098,4,39.27142715,0
"Sep 2, 2018, 8:09:25 PM",Nice and sleazy ,4341,3751,13072.09961,4.300000191,107.7733307,0
"Sep 3, 2018, 1:59:25 PM",Drunz,4565,4502,16105.40039,4.5,297.3399963,0
"Sep 4, 2018, 1:49:52 PM",Warm up ,1435,1125,3843.5,4.599999905,95.42333221,0
"Sep 4, 2018, 2:25:35 PM",Hills hills hills ,3088,1972,6578.700195,7.5,119.7655945,2
"Sep 4, 2018, 3:23:36 PM",Cool down ,1523,1488,4535.799805,4.5,17.89999962,0
"Sep 5, 2018, 1:49:50 PM",Easy run ,3783,3637,12889,4,23.94000053,0
"Sep 6, 2018, 1:54:22 PM",Morning Run,991,978,3345.699951,4.199999809,8.5,0
"Sep 6, 2018, 2:28:45 PM",Morning Run,2208,2176,9951.599609,6.800000191,23.53333282,2
"Sep 6, 2018, 3:11:15 PM",Morning Run,983,973,3181.399902,3.900000095,8.739999771,0
"Sep 7, 2018, 1:52:34 PM",Morning Run,4848,4438,16116.5,4.5,192.1799927,0
"Sep 8, 2018, 2:02:43 PM",Long run ,7014,6840,25773,6.800000191,202.4685669,1
"Sep 9, 2018, 2:43:52 PM",Funday,3508,3163,11285.2998,4.300000191,89.18000031,0
"Sep 10, 2018, 1:48:13 PM",I’m sick ,4451,4267,16102.2998,4.800000191,171.9299927,0
"Sep 11, 2018, 1:52:05 PM",Warm up,961,961,3291.899902,4.300000191,8.5,0
"Sep 11, 2018, 2:37:08 PM",8x1k intervals ,2406,2268,9819.700195,6.099999905,0,2
"Sep 11, 2018, 3:24:19 PM",Cool down ,1077,1073,3331.199951,3.700000048,6.28000021,0
"Sep 12, 2018, 1:47:59 PM",Recovery ,4034,3690,12882.5,5.300000191,79.34523773,0
"Sep 13, 2018, 1:51:27 PM",Warmup ,1019,1005,3340.699951,4.099999905,8.539999962,0
"Sep 13, 2018, 2:28:35 PM",5x1 mike tempos + 4x200m strides,2704,2413,10828.7002,8.5,20.12333298,2
"Sep 13, 2018, 3:21:42 PM",Cool down ,1179,1096,3368.199951,3.799999952,18.78333282,0
"Sep 14, 2018, 1:49:39 PM",Pre meet ,3839,3672,12948.40039,4.5,111.7366638,0
"Sep 15, 2018, 4:25:48 PM",Warm up,1285,1270,4478.5,5,41.25999832,0
"Sep 15, 2018, 5:14:34 PM",UCSB lagoon tri meet ,1588,1588,8061.399902,7.199999809,81.60095215,2
"Sep 15, 2018, 6:00:02 PM",Cool down,3003,2142,6502.100098,3.700000048,55.79000092,0
"Sep 16, 2018, 2:16:42 PM",Easy run ,4003,3696,12887.40039,4.5,84.31999969,0
"Sep 17, 2018, 1:49:58 PM",Untitled ,4435,4369,16109.7998,4.599999905,192.6933289,0
"Sep 18, 2018, 1:54:06 PM",Morning Run,1106,1003,3306.5,4,95.27999878,0
"Sep 18, 2018, 2:28:35 PM",Morning Run,2544,1842,6414.200195,7.800000191,115.0166702,2
"Sep 18, 2018, 3:18:36 PM",Morning Run,1774,1660,5381.600098,3.900000095,21.05999947,0
"Sep 19, 2018, 3:34:33 PM",Solo dolo recovery ,4466,3672,13284.7998,6.199999809,105.6476212,0
"Sep 20, 2018, 1:52:04 PM",Warm up,1022,1016,3346.899902,4,8.539999962,0
"Sep 20, 2018, 2:28:59 PM",5 mile tempo,1620,1620,8002.200195,6.400000095,19.50666618,2
"Sep 20, 2018, 2:57:51 PM",4x200m + cool down ,2251,1676,5375.299805,8.100000381,9.039999962,2
"Sep 21, 2018, 1:48:23 PM",Morning Run,4679,4481,16109,4.699999809,135.1291656,0
"Sep 22, 2018, 2:04:46 PM",Green river ,7162,6918,25903.59961,5,372.4599915,1
"Sep 24, 2018, 1:54:16 PM",Morning Run,4014,3967,14499.2998,4.5,28.34000015,0
"Sep 25, 2018, 1:54:48 PM",Morning Run,1194,1004,3411.600098,4,8.5,0
"Sep 25, 2018, 2:30:06 PM",Morning Run,2009,1954,9115.700195,6.800000191,16.10666656,2
"Sep 25, 2018, 3:13:57 PM",Morning Run,1362,1032,3336.199951,4,19.28000069,0
"Sep 26, 2018, 1:49:18 PM",Morning Run,3315,3241,11431.2002,4.800000191,104.0633316,0
"Sep 27, 2018, 1:36:55 PM",Morning Run,4285,4007,14719.40039,7,106.8133316,0
"Sep 28, 2018, 7:35:17 PM",Pre meet ,2975,2778,10259.7002,4.800000191,72,0
"Sep 29, 2018, 3:20:27 PM",Warmup ,1307,1214,4324.100098,4.300000191,39.29333496,0
"Sep 29, 2018, 4:10:45 PM",Roy Griak Invitational ,1609,1609,8125.899902,6.900000095,68.16000366,2
"Sep 29, 2018, 4:58:37 PM",Cool down ,2524,1680,4822.399902,3.5,31.93333244,0
"Sep 30, 2018, 4:26:42 PM",Morning Run,2810,2714,9865.599609,4.300000191,88.94000244,0
"Oct 1, 2018, 1:56:29 PM",Morning Run,4340,4172,16110.40039,5.099999905,170.4333344,0
"Oct 2, 2018, 1:56:22 PM",Morning Run,935,929,3316.600098,4.400000095,8.5,0
"Oct 2, 2018, 2:31:23 PM",Morning Run,1635,1635,7965.200195,6.199999809,20,2
"Oct 2, 2018, 3:00:45 PM",Morning Run,2205,1520,5343.600098,5,19.45999908,0
"Oct 3, 2018, 1:50:29 PM",Morning Run,3887,3582,12888.5,4.199999809,75.44000244,0
"Oct 4, 2018, 1:53:03 PM",Morning Run,1016,1007,3384.100098,4,8.520000458,0
"Oct 4, 2018, 2:33:08 PM",Morning Run,2106,1976,9148.099609,7,20.30999947,2
"Oct 4, 2018, 3:15:46 PM",Morning Run,1058,1042,3298,4.199999809,8.699999809,0
"Oct 5, 2018, 1:52:01 PM",Morning Run,4798,4480,16111,4.5,155.2891693,0
"Oct 6, 2018, 2:03:05 PM",Morning Run,7047,6846,25807.30078,5.900000095,206.363327,1
"Oct 7, 2018, 7:53:54 PM",Lunch Run,3743,3502,12889.90039,4.599999905,37.83666611,0
"Oct 8, 2018, 1:56:41 PM",Morning Run,4607,4358,16112.7002,4.599999905,133.6335754,0
"Oct 9, 2018, 1:52:52 PM",Morning Run,990,939,3278.399902,4.400000095,13.76000023,0
"Oct 9, 2018, 2:29:21 PM",Morning Run,2605,2602,11116.5,7.099999905,115.046669,2
"Oct 9, 2018, 3:18:28 PM",Morning Run,1079,1018,3233.5,3.599999905,38.13999939,0
"Oct 10, 2018, 1:50:33 PM",Recovery ,3681,3632,12881.7002,4.400000095,27.10000038,0
"Oct 11, 2018, 1:49:21 PM",Warm up,1001,1001,3383,4.199999809,8.5,0
"Oct 11, 2018, 2:25:12 PM","2,2,1 mile tempo ",1815,1788,8482.299805,6.099999905,20.2033329,2
"Oct 11, 2018, 3:00:34 PM",Cool down ,997,997,3224.199951,3.900000095,9.220000267,0
"Oct 12, 2018, 1:54:45 PM",Pre meet!,4107,3765,12906.59961,5.900000095,75.04000092,0
"Oct 13, 2018, 2:11:36 PM",Warmup ,1221,1221,4198.5,4.199999809,38.41999817,0
"Oct 13, 2018, 3:00:34 PM",UCR 8k ,1529,1529,8137.600098,7.5,80.87666321,2
"Oct 13, 2018, 3:54:04 PM",Cool down ,2631,1713,5148.100098,3.799999952,40.64583206,0
